"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"19/09/2022 16:00:00 - 19/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 17:00:00 - 19/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 18:00:00 - 19/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 19:00:00 - 19/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 20:00:00 - 19/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 21:00:00 - 19/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 22:00:00 - 19/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"19/09/2022 23:00:00 - 20/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 00:00:00 - 20/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 01:00:00 - 20/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 02:00:00 - 20/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 03:00:00 - 20/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 04:00:00 - 20/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 05:00:00 - 20/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 06:00:00 - 20/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 07:00:00 - 20/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 08:00:00 - 20/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 09:00:00 - 20/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 10:00:00 - 20/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 11:00:00 - 20/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 12:00:00 - 20/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 13:00:00 - 20/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 14:00:00 - 20/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 15:00:00 - 20/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 16:00:00 - 20/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 17:00:00 - 20/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 18:00:00 - 20/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 19:00:00 - 20/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 20:00:00 - 20/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 21:00:00 - 20/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 22:00:00 - 20/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"20/09/2022 23:00:00 - 21/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 00:00:00 - 21/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 01:00:00 - 21/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 02:00:00 - 21/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 03:00:00 - 21/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 04:00:00 - 21/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 05:00:00 - 21/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 06:00:00 - 21/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 07:00:00 - 21/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 08:00:00 - 21/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 09:00:00 - 21/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 10:00:00 - 21/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 11:00:00 - 21/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 12:00:00 - 21/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 13:00:00 - 21/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 14:00:00 - 21/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 15:00:00 - 21/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 16:00:00 - 21/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 17:00:00 - 21/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 18:00:00 - 21/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 19:00:00 - 21/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 20:00:00 - 21/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 21:00:00 - 21/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 22:00:00 - 21/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"21/09/2022 23:00:00 - 22/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 00:00:00 - 22/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 01:00:00 - 22/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 02:00:00 - 22/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 03:00:00 - 22/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 04:00:00 - 22/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 05:00:00 - 22/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 06:00:00 - 22/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 07:00:00 - 22/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 08:00:00 - 22/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 09:00:00 - 22/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 10:00:00 - 22/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 11:00:00 - 22/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 12:00:00 - 22/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 13:00:00 - 22/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 14:00:00 - 22/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 15:00:00 - 22/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 16:00:00 - 22/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 17:00:00 - 22/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 18:00:00 - 22/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 19:00:00 - 22/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 20:00:00 - 22/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 21:00:00 - 22/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 22:00:00 - 22/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"22/09/2022 23:00:00 - 23/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 00:00:00 - 23/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 01:00:00 - 23/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 02:00:00 - 23/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 03:00:00 - 23/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 04:00:00 - 23/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 05:00:00 - 23/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 06:00:00 - 23/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 07:00:00 - 23/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 08:00:00 - 23/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 09:00:00 - 23/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 10:00:00 - 23/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 11:00:00 - 23/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 12:00:00 - 23/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 13:00:00 - 23/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 14:00:00 - 23/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 15:00:00 - 23/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 16:00:00 - 23/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 17:00:00 - 23/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 18:00:00 - 23/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 19:00:00 - 23/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 20:00:00 - 23/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 21:00:00 - 23/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 22:00:00 - 23/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"23/09/2022 23:00:00 - 24/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 00:00:00 - 24/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 01:00:00 - 24/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 02:00:00 - 24/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 03:00:00 - 24/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 04:00:00 - 24/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 05:00:00 - 24/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 06:00:00 - 24/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 07:00:00 - 24/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 08:00:00 - 24/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 09:00:00 - 24/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 10:00:00 - 24/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 11:00:00 - 24/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 12:00:00 - 24/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 13:00:00 - 24/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 14:00:00 - 24/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 15:00:00 - 24/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 16:00:00 - 24/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 17:00:00 - 24/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 18:00:00 - 24/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 19:00:00 - 24/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 20:00:00 - 24/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 21:00:00 - 24/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 22:00:00 - 24/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"24/09/2022 23:00:00 - 25/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 00:00:00 - 25/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 01:00:00 - 25/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 02:00:00 - 25/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 03:00:00 - 25/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 04:00:00 - 25/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 05:00:00 - 25/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 06:00:00 - 25/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 07:00:00 - 25/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 08:00:00 - 25/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 09:00:00 - 25/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 10:00:00 - 25/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 11:00:00 - 25/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 12:00:00 - 25/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 13:00:00 - 25/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 14:00:00 - 25/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 15:00:00 - 25/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 16:00:00 - 25/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 17:00:00 - 25/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 18:00:00 - 25/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 19:00:00 - 25/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 20:00:00 - 25/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 21:00:00 - 25/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 22:00:00 - 25/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"25/09/2022 23:00:00 - 26/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 00:00:00 - 26/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 01:00:00 - 26/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 02:00:00 - 26/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 03:00:00 - 26/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 04:00:00 - 26/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 05:00:00 - 26/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 06:00:00 - 26/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 07:00:00 - 26/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 08:00:00 - 26/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 09:00:00 - 26/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 10:00:00 - 26/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 11:00:00 - 26/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 12:00:00 - 26/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 13:00:00 - 26/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 14:00:00 - 26/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 15:00:00 - 26/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 16:00:00 - 26/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 17:00:00 - 26/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 18:00:00 - 26/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 19:00:00 - 26/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 20:00:00 - 26/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 21:00:00 - 26/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 22:00:00 - 26/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"26/09/2022 23:00:00 - 27/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 00:00:00 - 27/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 01:00:00 - 27/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 02:00:00 - 27/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 03:00:00 - 27/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 04:00:00 - 27/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 05:00:00 - 27/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 06:00:00 - 27/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 07:00:00 - 27/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 08:00:00 - 27/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 09:00:00 - 27/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 10:00:00 - 27/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 11:00:00 - 27/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 12:00:00 - 27/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 13:00:00 - 27/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 14:00:00 - 27/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 15:00:00 - 27/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 16:00:00 - 27/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 17:00:00 - 27/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 18:00:00 - 27/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 19:00:00 - 27/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 20:00:00 - 27/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 21:00:00 - 27/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 22:00:00 - 27/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"27/09/2022 23:00:00 - 28/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 00:00:00 - 28/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 01:00:00 - 28/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 02:00:00 - 28/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 03:00:00 - 28/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 04:00:00 - 28/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 05:00:00 - 28/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 06:00:00 - 28/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 07:00:00 - 28/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 08:00:00 - 28/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 09:00:00 - 28/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 10:00:00 - 28/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 11:00:00 - 28/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 12:00:00 - 28/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 13:00:00 - 28/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 14:00:00 - 28/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 15:00:00 - 28/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 16:00:00 - 28/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 17:00:00 - 28/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 18:00:00 - 28/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 19:00:00 - 28/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 20:00:00 - 28/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 21:00:00 - 28/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 22:00:00 - 28/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"28/09/2022 23:00:00 - 29/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 00:00:00 - 29/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 01:00:00 - 29/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 02:00:00 - 29/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 03:00:00 - 29/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 04:00:00 - 29/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 05:00:00 - 29/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 06:00:00 - 29/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 07:00:00 - 29/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 08:00:00 - 29/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 09:00:00 - 29/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 10:00:00 - 29/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 11:00:00 - 29/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 12:00:00 - 29/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 13:00:00 - 29/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 14:00:00 - 29/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 15:00:00 - 29/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 16:00:00 - 29/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 17:00:00 - 29/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 18:00:00 - 29/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 19:00:00 - 29/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 20:00:00 - 29/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 21:00:00 - 29/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 22:00:00 - 29/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"29/09/2022 23:00:00 - 30/09/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 00:00:00 - 30/09/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 01:00:00 - 30/09/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 02:00:00 - 30/09/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 03:00:00 - 30/09/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 04:00:00 - 30/09/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 05:00:00 - 30/09/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 06:00:00 - 30/09/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 07:00:00 - 30/09/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 08:00:00 - 30/09/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 09:00:00 - 30/09/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 10:00:00 - 30/09/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 11:00:00 - 30/09/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 12:00:00 - 30/09/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 13:00:00 - 30/09/2022 14:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 14:00:00 - 30/09/2022 15:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 15:00:00 - 30/09/2022 16:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 16:00:00 - 30/09/2022 17:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 17:00:00 - 30/09/2022 18:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 18:00:00 - 30/09/2022 19:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 19:00:00 - 30/09/2022 20:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 20:00:00 - 30/09/2022 21:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 21:00:00 - 30/09/2022 22:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 22:00:00 - 30/09/2022 23:00:00","CTA|EE","Fossil Oil","n/e"
"30/09/2022 23:00:00 - 01/10/2022 00:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 00:00:00 - 01/10/2022 01:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 01:00:00 - 01/10/2022 02:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 02:00:00 - 01/10/2022 03:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 03:00:00 - 01/10/2022 04:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 04:00:00 - 01/10/2022 05:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 05:00:00 - 01/10/2022 06:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 06:00:00 - 01/10/2022 07:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 07:00:00 - 01/10/2022 08:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 08:00:00 - 01/10/2022 09:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 09:00:00 - 01/10/2022 10:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 10:00:00 - 01/10/2022 11:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 11:00:00 - 01/10/2022 12:00:00","CTA|EE","Fossil Oil","n/e"
"01/10/2022 12:00:00 - 01/10/2022 13:00:00","CTA|EE","Fossil Oil","n/e"
