timestamp,supply_s1_p10,supply_s1_p50,supply_s1_p90,supply_s2_p10,supply_s2_p50,supply_s2_p90,supply_s3_p10,supply_s3_p50,supply_s3_p90,supply_s4_p10,supply_s4_p50,supply_s4_p90
2026-01-05 07:00:00+00:00,1321.9596069335937,1435.70234375,1598.98212890625,595.2221,708.96484,872.2446,643.1933631378666,756.9360999542729,920.2158851105229,707.9572281969718,821.699965013378,984.979750169628
2026-01-05 08:00:00+00:00,1325.2579614257813,1442.8865625,1607.9579736328126,705.97296,823.60156,988.673,770.2635485009552,887.8921495751739,1052.9635607079863,833.7192015612882,951.3478026355069,1116.4192137683194
2026-01-05 09:00:00+00:00,1364.954006347656,1484.811672363281,1652.6901513671874,728.6065,848.4642,1016.34265,789.021722203848,908.879388219473,1076.7578672233792,837.1321579713983,956.9898239870233,1124.8683029909296
2026-01-05 10:00:00+00:00,1339.1887377929688,1458.8994921875,1627.9072436523438,697.76874,817.4795,986.48724,742.4196198918958,862.130374286427,1031.1381257512708,773.6018145471785,893.3125689417097,1062.3203204065535
2026-01-05 11:00:00+00:00,1368.3646345703123,1487.8862410156248,1657.2916365234373,657.32043,776.84204,946.24744,694.1435401332534,813.6651465785659,983.0705420863784,717.8186174453758,837.3402238906883,1006.7456193985008
2026-01-05 12:00:00+00:00,1366.8771353515626,1485.1562491210939,1654.1703482421876,617.32874,735.60785,904.62195,648.2179151759341,766.4970289454653,935.5111280665591,665.0256613904827,783.304775160014,952.3188742811077
2026-01-05 13:00:00+00:00,1374.4059310546875,1492.4837508789062,1661.600633203125,645.81433,763.89215,933.00903,674.7488200854938,792.8266399097125,961.9435222339313,699.5879700712228,817.6657898954415,986.7826722196603
2026-01-05 14:00:00+00:00,1376.0695499023436,1495.2038272460936,1665.7727359374999,733.17865,852.3129,1022.88184,771.5062517141971,890.6405290579471,1061.2094377493534,808.1939331712126,927.3282105149626,1097.8971192063689
2026-01-05 15:00:00+00:00,1397.5265942382812,1519.6672192382812,1693.13517578125,780.6966,902.8372,1076.3052,818.2226989926304,940.3633239926304,1113.831280535599,867.1205496722083,989.2611746722083,1162.729131215177
2026-01-05 16:00:00+00:00,1373.7610506835938,1498.0416903320313,1673.53845546875,815.49945,939.7801,1115.2769,858.5467281526203,982.8273678010578,1158.3241329377765,931.5256065315248,1055.8062461799623,1231.303011316681
2026-01-05 17:00:00+00:00,1344.355458203125,1472.5848283203125,1649.7173966796875,839.21216,967.4415,1144.5741,885.7278012766942,1013.9571713938817,1191.0897397532567,965.8790477176514,1094.1084178348387,1271.2409861942137
2026-01-05 18:00:00+00:00,1330.2185172851562,1464.58124921875,1643.2176017578124,824.5977,958.96045,1137.5968,866.1266587562257,1000.4893906898194,1179.125743228882,939.4427099164493,1073.805441850043,1252.4417943891056
2026-01-05 19:00:00+00:00,1285.70244140625,1424.7887451171875,1603.66337890625,778.68994,917.77625,1096.6509,819.9477391665907,959.0340428775282,1137.9086766665907,878.9927998688058,1018.0791035797433,1196.9537373688058
2026-01-05 20:00:00+00:00,1225.5796125976563,1365.49996171875,1543.72652421875,743.7979,883.71826,1061.9448,781.5343176986345,921.4546668197282,1099.6812293197283,840.9922793578303,980.912628478924,1159.139190978924
2026-01-05 21:00:00+00:00,1130.0905216796875,1269.3610294921875,1446.6456974609375,779.7147,918.9852,1096.2699,823.9963141967768,963.2668220092768,1140.5514899780267,897.1326599914543,1036.4031678039544,1213.6878357727044
2026-01-05 22:00:00+00:00,1078.9713753906249,1218.0016488281249,1394.1627816406249,797.8323,936.86255,1113.0237,849.7914565591511,988.8217299966511,1164.9828628091511,937.2391034064009,1076.2693768439008,1252.4305096564008
2026-01-05 23:00:00+00:00,1051.501826171875,1193.9044750976564,1369.945185546875,827.5593,969.962,1146.0027,885.5145539158209,1027.9172028416021,1203.957913290821,969.6948373894488,1112.09748631523,1288.1381967644488
2026-01-06 00:00:00+00:00,1023.9902238281251,1167.4864396484377,1342.3498429687502,757.2219,900.71814,1075.5815,823.0287291042296,966.5249449245421,1141.3883482448546,1025.1001798405387,1168.5963956608512,1343.4597989811637
2026-01-06 01:00:00+00:00,1008.8892716796875,1155.735829296875,1329.5203751953125,824.3085,971.155,1144.9396,903.1174763394213,1049.9640339566088,1223.7485798550463,1085.5582542524237,1232.4048118696112,1406.1893577680487
2026-01-06 02:00:00+00:00,1003.0149307617187,1155.4618912109374,1328.1064224609374,872.19403,1024.641,1197.2855,965.7137976778554,1118.1607581270741,1290.8052893770741,1116.138785920591,1268.5857463698098,1441.2302776198098
2026-01-06 03:00:00+00:00,1029.5176114257813,1187.4066495117188,1359.384737890625,856.9417,1014.83075,1186.8088,947.2581917546458,1105.1472298405833,1277.1253182194896,1090.3899288717803,1248.2789669577178,1420.257055336624
2026-01-06 04:00:00+00:00,1137.5145719726563,1298.7310026367188,1471.0683439453126,806.6163,967.8327,1140.17,889.7229337944383,1050.9393644585007,1223.2767057670944,1019.1733141476466,1180.389744811709,1352.7270861203028
2026-01-06 05:00:00+00:00,1239.532353515625,1403.0056201171874,1576.5058642578124,768.03735,931.5106,1105.0109,858.8630661311602,1022.3363327327227,1195.8365768733477,991.2353173853745,1154.708583986937,1328.208828127562
2026-01-06 06:00:00+00:00,1288.0053458984376,1455.0332389648438,1629.9184318359376,806.78455,973.81244,1148.6976,928.4248343620774,1095.4527274284837,1270.3379202995775,1133.0840391270108,1300.111932193417,1474.9971250645108
2026-01-06 07:00:00+00:00,1287.203428515625,1457.3349592773438,1633.5700056640626,791.2092,961.34076,1137.5758,908.5947623055291,1078.7262930672478,1254.9613394539665,1113.8076429470418,1283.9391737087606,1460.1742200954793
2026-01-06 08:00:00+00:00,1283.97773515625,1457.91328203125,1635.8804451171875,856.24854,1030.1841,1208.1512,1002.786422249254,1176.721969124254,1354.6891322101915,1192.4217806754048,1366.3573275504048,1544.3244906363423
