timestamp,price_ee,price_fi,price_lv,price_lt,"flow_('ee', 'fi')","flow_('ee', 'lv')",system_production,system_consumption,system_losses,system_frequency,system_system_balance,system_ac_balance,system_production_renewable,system_solar_energy_production
2019-01-11 00:00:00+00:00,51.43833333333333,51.43833333333333,55.12375,55.12375,-330.5343625,614.2966666666667,1482.9366854166665,1153.4907052083333,,49.99969548611111,329.96788645833334,661.3382986111111,167.62643090277777,
2019-01-12 00:00:00+00:00,48.31666666666666,48.31666666666666,48.73,48.73,-258.91557083333333,576.5164916666666,1210.0855885416668,1027.858511111111,,50.000584374999995,182.61846493055555,441.4315711805555,86.94092013888888,
2019-01-13 00:00:00+00:00,47.06791666666667,47.06791666666667,47.06791666666667,47.06791666666667,-124.86060833333333,340.45070416666664,1016.5189701388889,1044.275354861111,,49.999615625000004,-27.545715625,96.21675208333333,47.73357256944444,
2019-01-14 00:00:00+00:00,48.72333333333333,48.72333333333333,48.9575,48.9575,-196.32932916666667,379.8030125,1180.5986170138888,1162.0661277777776,,49.999717708333336,18.878745833333333,216.01957152777777,90.25706180555557,
2019-01-15 00:00:00+00:00,53.95541666666667,53.95541666666667,54.04750000000001,54.04750000000001,-52.7683375,409.4328666666667,1359.0156204861112,1188.250365625,,50.000252777777774,170.91256354166666,225.61234583333334,58.39117152777778,
2019-01-16 00:00:00+00:00,55.44,55.44,55.44,55.44,202.7928208333333,270.8307291666667,1458.239307638889,1193.6632416666666,,50.000394444444446,264.54855486111114,62.39422743055555,84.66801388888888,
2019-01-17 00:00:00+00:00,52.84916666666667,53.00958333333333,52.84916666666667,52.84916666666667,287.92192916666664,362.6145041666667,1602.8231798611112,1193.529045138889,,49.99945590277778,409.24125729166667,121.84365034722221,140.562596875,
2019-01-18 00:00:00+00:00,61.97541666666667,62.2425,61.97541666666667,61.97541666666667,359.3748708333333,221.21534166666666,1517.8679729166665,1200.3564833333335,,50.001304166666664,317.45596076388887,-44.79181527777778,70.26177534722223,
2019-01-19 00:00:00+00:00,54.939166666666665,54.939166666666665,55.29458333333333,55.29458333333333,-158.74304583333333,447.0308,1264.4898083333333,1068.0197524305556,,49.99842326388889,196.68564444444445,356.26996493055555,110.91228715277778,
2019-01-20 00:00:00+00:00,55.215833333333336,55.215833333333336,55.215833333333336,55.215833333333336,68.64719166666667,413.7251166666667,1330.3212284722222,1062.1881618055554,,49.99984548611111,268.26140555555554,199.82867708333333,116.8343548611111,
2019-01-21 00:00:00+00:00,68.82791666666667,68.82791666666667,68.82791666666667,68.82791666666667,450.24525416666665,350.4158916666667,1919.9770083333335,1270.657507986111,,50.000647569444446,649.185326736111,198.485928125,28.622637847222222,
2019-01-22 00:00:00+00:00,64.22958333333334,64.22958333333334,64.22958333333334,64.22958333333334,318.670475,248.00858333333335,1871.6745559027777,1352.086954513889,,50.000524652777784,519.644490625,201.1890173611111,41.43698611111111,
2019-01-23 00:00:00+00:00,68.21833333333333,68.21833333333333,68.8425,69.635,59.49429583333333,444.2405166666667,1936.1279499999998,1281.9904059027779,,49.99921840277778,654.2202934027778,593.5540357638888,61.247845833333336,
2019-01-24 00:00:00+00:00,79.17375,79.17375,79.17375,79.50500000000001,40.1223125,413.62932916666665,1828.4045520833336,1267.1511263888888,,49.999659375,561.3725371527778,521.9710947916667,23.35310173611111,
2019-01-25 00:00:00+00:00,65.13875,65.13875,66.25041666666667,66.31375,-142.52369166666668,314.0607,1560.9802506944443,1284.8993947916667,,50.000169791666664,276.36883090277774,418.3259336805556,44.71568020833334,
2019-01-26 00:00:00+00:00,55.0275,55.0275,55.0275,55.0275,-182.92130416666666,407.7433083333333,1217.8314951388888,1190.6165812499999,,50.00029548611111,27.46609861111111,210.78786458333332,16.148804861111113,
2019-01-27 00:00:00+00:00,53.04083333333333,53.04083333333333,53.04083333333333,51.73166666666666,365.93749166666663,107.80362916666667,1199.5923684027778,1185.4862114583332,,50.00098576388889,14.014859027777778,-350.4861211805556,35.142886805555555,
