sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100
1564.375824369878,1549.3123633849807,1203.5067718584771,1312.5981442868078,1321.574114431447,1494.5519344728991,1216.445616071049,1150.6420283935925,1241.4397960699393,1333.0741354709153,1507.5053140048142,1179.114257571182,1413.7454661457348,1276.2742839229961,1417.0413889881168,1338.9164367836097,1584.5846563498687,1163.1123310505802,1448.3703983318433,1281.3237390253819,1528.971415204116,1323.472826880753,1180.016826260732,1333.7786667155945,1327.1772587269495,1331.602635914814,1471.4473262134113,1522.7918771171405,1392.021546531251,1316.1172909524794,1284.7385190178363,1431.5991166426493,1335.563893334061,1321.5984761385735,1576.173699005014,1398.0808101484488,1424.2500207775738,1141.1546908646271,1334.6723403892292,1491.687839769802,1406.209938296097,1279.4541778220237,1462.088160821734,1253.4272221475267,1428.715574114384,1280.2296803185768,1269.1011998983256,1407.9577912882928,1340.1037130080394,1297.9114617454209,1270.2256085313256,1277.556347901972,1121.5906077317707,1286.855576202771,1494.5600132013287,1395.5716327432694,1440.122765330953,1299.6076854737598,1342.0301164889984,1298.1210185973969,1499.9057057333291,1177.066465233374,1640.0186494860145,1351.0948156457575,1461.3455299303118,1407.0450214432958,1335.7611279553478,1414.222138820882,1394.3697724247718,1384.2913504415385,1374.0547415312496,1486.2328517465926,1421.4954638860875,1296.9398435492542,1432.1462242925136,1273.4951734339347,1176.7114614191769,1186.1922370657323,1337.9108619644162,1482.1533997217098,1357.7971285937556,1215.9249395721044,1397.7353510752507,1286.546114154146,1428.6293534254798,1401.1768403118754,1257.0352393286407,1291.9804767920302,1322.176735238685,1273.8826008179965,1353.5898334920219,1253.0954021139619,1317.702440146779,1117.4584326453978,1414.778022096598,1395.7077991745562,1377.658276651952,1612.9779357769,1442.6606236014788,1450.1590945666253
1527.6005027455979,1476.8995177627658,1259.2833335240034,1444.9756217077615,1294.0050471416628,1468.4828353557748,1290.5400533955008,1122.8567823229082,1073.4099539517606,1181.0766326535854,1432.8463262513042,1134.1354063830624,1512.258341111918,1291.1072315317158,1356.71324310591,1408.3897291474839,1461.0833987279243,1144.2385659256956,1447.7154609962583,1369.7775163586925,1443.3383190179052,1355.9014562891637,1250.05860263407,1265.0048560226594,1278.4128024121942,1296.5851491448673,1465.3015007145234,1500.2848425181105,1473.7199887661488,1348.747312812059,1341.7370787761931,1375.8775098577994,1267.2111527944903,1428.0573391969263,1504.0831088630782,1411.8904782313234,1350.6155476411082,1211.6322337319828,1320.8068927571583,1419.7735208017484,1275.7670358318417,1302.51176360511,1501.9310790954012,1246.4984676777622,1505.280202783473,1325.3955295149617,1234.2958378165758,1377.4231965286697,1402.4727720205337,1259.275475379126,1276.7717877502987,1240.6901409780523,1216.180218599543,1415.9154584713422,1408.256446914901,1591.6749215369923,1473.2696592673756,1232.9191301982903,1410.7384540232806,1365.7932318873545,1498.9549467766078,1205.0611755328741,1559.6066116918262,1377.7339378042793,1339.3472886204493,1443.5858337457285,1450.6116921983141,1459.298634065145,1511.2982213824523,1448.1959394938574,1431.0233485213053,1567.7518876904178,1440.8747836031619,1178.45551185118,1411.2840775191296,1348.6485668415683,1341.110595848114,1252.373113892909,1404.7105470971912,1486.5817565244092,1422.1797610867343,1201.6222138256594,1318.571921187251,1381.1683937684159,1557.9108465728714,1509.1351161025455,1195.0276593550325,1382.3192560053217,1375.826117655465,1414.1225827262026,1365.9994657000086,1320.862132298359,1319.4074663723873,1249.6376290993192,1475.2054317472812,1371.7649847797488,1455.1555627648493,1628.0452636711234,1323.8747872543536,1532.8510711822914
1503.8604974129244,1474.708665439149,1318.4207198133417,1220.4387049017093,1306.2655564831614,1500.8517897193683,1249.1594991457773,1208.439205656015,1191.770792419669,1203.765659820497,1395.7578354215946,1167.4261535205692,1359.8821922007878,1208.9583830352485,1347.4933875057748,1323.6117408194386,1592.950124452325,1157.2654635783172,1409.093894349672,1336.7609627602876,1387.0897598099273,1344.6728510972068,1265.5108037434093,1162.0076410376528,1225.1371700625132,1453.182277976793,1432.5603433389629,1474.2721418696092,1468.1254467852355,1265.9732712536488,1279.4633902360606,1421.4958279452574,1291.0643908064385,1371.815838301844,1634.164875315272,1469.5381074877168,1444.0999968539404,1135.175899164619,1355.2885283777443,1457.529921486436,1251.2099808078544,1401.1524303995793,1438.8873492024973,1318.1150330752935,1349.892358980509,1416.4360164886136,1235.3337121477973,1328.5091338684053,1337.7293612018934,1279.1665140672126,1279.8366619120723,1232.7879262410881,1061.271941659968,1386.8623047714186,1409.6121745720577,1510.1043188209233,1498.2996112297742,1304.1065244107153,1369.938057084495,1345.587307813659,1343.6880218141423,1243.4320762223851,1650.1032669399333,1303.2667242912264,1396.1546692494578,1316.8781111925503,1328.7434393074368,1398.2535879401203,1364.1592233107715,1333.2109075347264,1420.9458290225928,1521.3851361028896,1342.1632839920464,1185.1355174459459,1340.6414911180323,1310.5101716374304,1123.960458576846,1379.37850678122,1343.1788454003552,1378.9127368969107,1400.9546685133316,1237.6339483145302,1318.9245016706566,1298.6348416778067,1337.292934388777,1453.3289414601854,1220.7398563933916,1371.9754822831173,1224.682317205251,1320.7834458971995,1344.4753226360767,1249.1998469388316,1404.1257800315789,1234.8061772028645,1468.9898841393428,1367.8143383248803,1470.3665524688174,1504.8906132787718,1529.9247249520085,1462.7225911638438
1616.5331317096698,1335.8110684260823,1196.4105387945178,1348.0280807930408,1260.82557317347,1463.2238372259899,1226.484884052984,1067.6310638958425,1278.3056613575563,1201.3166021796628,1382.1780708380725,1131.7045303658824,1434.2128970753004,1236.6440308598467,1382.997369759288,1390.3931000798452,1523.6874328969513,1159.1695387882394,1377.6286876094698,1287.6126021330515,1343.6212312402956,1248.4857249531026,1250.2450761823159,1209.1524706500486,1318.5007104488798,1322.9928926594823,1395.8777854244067,1405.1758933996698,1341.4194284882901,1315.3003661930743,1209.6411721920567,1464.527216441306,1259.1537737308352,1331.0793257628939,1507.2293622844968,1376.4416074000583,1343.1589210503312,1151.714048173941,1193.4552984743545,1414.819815993654,1184.9815473081915,1418.0012180996625,1407.2872221630926,1201.1541431650198,1335.0530123900203,1279.3043630001566,1286.4127758865936,1297.8727414929128,1289.5258517641691,1326.831488949223,1268.180037314023,1112.1951187187028,1162.983043573895,1416.4853685161825,1361.1149957037414,1463.3877957184195,1394.110419879503,1307.9737795872047,1368.891604216396,1333.4609709733193,1366.2736074345132,1096.4279702708152,1493.7662162500205,1278.458907980248,1312.4297311874104,1286.7694756098404,1355.9920474542255,1445.1095464540485,1285.115215584693,1353.3075235015979,1373.6515983470551,1401.9714009824063,1269.5304075258296,1254.011067814447,1410.613613268442,1046.2763772701342,1208.4988414325535,1387.5109088126171,1366.071651321914,1394.4115486954545,1369.3760266213592,1115.8461042538058,1204.5827175774418,1264.548265076505,1370.351900080664,1350.9103696250106,1126.3616814318398,1459.2499467561302,1355.8123026467658,1351.1523813437686,1343.2690022605332,1162.9292649676788,1215.8918580225477,1188.6761460939565,1343.6619133801494,1406.1214455828363,1422.3113678237798,1545.4743408061624,1287.6877952639154,1513.0173385817131
1578.4968097925816,1367.735339411534,1218.8952272281342,1185.8200454288628,1143.3129258202307,1292.1557845784012,1259.0878022383602,1086.9265077745426,1209.1256203437963,1159.0483515927529,1437.3008992149162,1013.2124227362258,1284.9562187663698,1256.7187349000103,1382.2331521141077,1299.7828478159436,1475.1551165993296,1077.4115830821952,1320.4594726978555,1224.270268840315,1307.3836307128254,1230.295665260166,1189.230615760737,1222.516852592545,1202.1775459043638,1297.0193181571624,1361.080006588377,1352.7636901576245,1331.2255550311766,1203.4895157000997,1199.2442357687862,1396.8934556537686,1194.6549782462318,1231.5361490001976,1481.0614745406547,1365.530304296101,1289.8841027409976,1057.0995532264571,1241.2343560383551,1394.023464349757,1293.4142301317638,1389.5536993089988,1404.8179475296815,1215.8766569616523,1302.0316309135899,1279.569927808086,1201.1759463115798,1292.6430732067784,1227.3270219353603,1250.265955480261,1281.8118035317375,1146.0334213539415,1192.5587268860327,1393.3519667893295,1467.7170621584703,1343.0109882890022,1341.0053260756836,1216.826655655075,1226.3182706891484,1211.0599470997304,1306.2025401825354,1096.4054030106847,1470.7971364765822,1249.618330436888,1309.849349467249,1290.8288278003356,1197.490673817664,1413.9571346993055,1341.9340124008354,1287.2567899590442,1283.5697053659972,1442.4436383627815,1275.6211992457916,1154.4834894835722,1344.5517998477105,1229.0966805994692,1152.820229078595,1227.3922232107432,1219.79508267869,1399.787336206095,1303.3607824850658,1059.6906691464753,1225.0517231055937,1264.2739161016898,1418.262886783646,1331.4797326374626,1183.7632836596483,1277.2728687395775,1254.2867000173856,1374.8588570779086,1246.1774492128325,1194.9752453898147,1142.4101548030615,1144.5732321231044,1325.20572981017,1315.4988171933144,1302.8289070146416,1475.718545955763,1333.6987626182038,1406.756111300358
1431.0120640270814,1383.549197015483,1109.6949917664892,1207.4653836615048,1067.8627618515761,1241.0572099145927,1156.0151747210618,1038.7092617084138,997.0061141771819,1107.4258522916505,1328.8197334805195,960.5065350610903,1340.4384975157159,1090.2964506823616,1285.0612765070966,1231.7448888364147,1419.54253885741,1046.2454430228163,1295.5026401767202,1246.2288539276146,1322.2037049955388,1294.1412186768694,1147.2449001331847,1088.7126163683763,1185.3762114950387,1200.0498249004393,1296.3489676403265,1327.2256333599705,1309.903578106603,1166.7702332539266,1141.373171030601,1229.862227549785,1123.2280214392217,1158.4004904808637,1479.5203126120732,1299.262801173454,1278.2012517405215,1086.1731971722224,1140.4463236157785,1401.391582005441,1258.7070662941157,1271.145827577978,1327.0882828365072,1153.7382987767983,1309.5290574871938,1188.4608367267329,1106.5966030556206,1201.7567831478925,1283.3498537084367,1107.6462520130692,1150.5465597033374,1092.41783071347,1118.6263467800104,1133.9764520481833,1231.6451257321921,1269.018418077788,1374.5283838364307,1121.2671966638525,1254.219357041803,1224.5640144716197,1253.0310851978538,1010.1297298088382,1510.9291099286802,1210.9047623783592,1436.0071157460786,1160.927660050264,1211.698658716808,1352.9930904210491,1293.4439912554935,1267.7719047597732,1237.5464784745707,1265.3970249395184,1305.238808686635,1115.7129250819503,1341.7076397642697,1076.8466199511447,1055.0095026156912,1187.7520738039518,1261.7268095801085,1327.0457288467476,1301.8759212353668,1100.8941525657297,1173.6115397125207,1192.7884499639945,1241.512789230382,1336.355086612826,1062.6485248424676,1253.9054401697676,1061.4344296069962,1251.1488337481305,1207.902985990006,1260.3198451928906,1230.1526145059224,973.7412350868235,1343.0045898956737,1238.889363244949,1164.362789693914,1428.8536109624506,1263.9838462836665,1295.5160746870451
1339.5452768209768,1316.1743095187715,1067.5899340340914,1119.5911125760606,1056.2511902170029,1213.4628415623556,1120.5544937700172,1000.3241468853099,1028.6296705564948,977.9207127079779,1246.399153332885,986.3439227885244,1280.1001392590986,1059.2750444208468,1310.1479029146888,1192.040553880274,1396.0076162186278,986.9445889518875,1282.6879223662977,1170.0496727392192,1313.8240097616244,1096.9885708620218,1051.6334749210048,1070.0118857030786,1034.429927212161,1068.8976332155646,1218.0968484622372,1220.9261402647546,1292.7048286461386,1052.5126110080496,1126.081151979312,1201.6317388923378,1061.0602623246227,1141.3254350501945,1362.994784486746,1244.4631898833936,1256.6966242516776,1024.9714392563087,1105.6020000572305,1348.485577545615,1128.328191035463,1137.1262933787996,1218.046988524339,1034.2053763000054,1268.658906995388,1115.3531804491101,1088.1891264986557,1192.2630727180842,1140.004740411384,1041.3941110978813,1156.509373966991,1083.7302446512917,1034.0259005827086,1208.0813842935572,1209.5447331926305,1225.5143193088566,1239.552428245372,1086.1251217309352,1156.4433810071182,1070.368965867193,1191.9673510906384,876.4679682777796,1304.3435431360558,1116.9131562834077,1186.2191565315902,1139.6538642089185,1163.9454503454565,1250.6244397733622,1175.422392168277,1232.483191897132,1262.921532325298,1256.9567122641615,1224.3473213632385,1039.7985859764817,1160.43004955205,1150.4065795531715,1013.749111676954,1061.091759880807,1119.3088941395858,1268.80987657792,1240.7445482915723,1004.0992366131898,1137.567715388598,1145.2810118417397,1270.2894527606336,1332.091680900453,1068.6822039482638,1130.1275564468583,1131.957443639564,1154.7509786627052,1062.0078408163442,1145.1530846924877,1170.7954143946151,1041.5643370762236,1208.2710493718328,1139.122812544029,1215.1662183926167,1427.816017830335,1232.920036474053,1252.579395515477
1346.290013972902,1205.502745304372,968.9744910942485,1009.9419565771029,1068.2999155450802,1124.7722569470725,945.0470208462243,853.8491483474177,919.2325075739853,1021.7550526191237,1269.9496212583254,862.8132619062633,1118.3651204821222,975.9637330216793,1157.134104594255,1081.6907852312843,1309.5468401827225,911.7379276057238,1074.1183361685103,1011.0432966658061,1273.5620289937015,1142.4449402632233,942.7147530935835,908.9117519272287,1013.7236008738719,1066.206820127579,1062.62795544521,1275.7324535603439,1119.7776948356507,1028.9067171206716,1028.6936358422217,1141.2310514619292,942.4636455236683,1105.025926565044,1322.4148519357784,1068.8213579341273,1154.601449981518,829.1029889501734,1083.6956899671675,1188.7708969870646,976.7037878678884,1056.499875093671,1169.6256923567466,885.832960234973,1112.9075423421593,1018.309140705999,1037.49545353677,1050.1982100271678,1097.2411386822557,964.5265996539159,1011.3671819983736,973.7057210376717,951.2971910716253,1053.3632168893114,1116.956865419438,1159.5230102215332,1140.8207085024972,1003.4313595492703,1137.1598294283103,1042.4869971254757,1121.8458354524837,961.5839022416349,1312.895231210394,1099.5096950964762,1150.745828287422,1060.3575130664774,1091.1811835575675,1205.9578262674438,1079.650079913931,1170.0879957406776,1170.1103158020803,1252.6123623307374,1116.5021304570466,1095.7484850518183,1231.2554697108123,919.3880302108931,872.4207765445587,1020.7837077900618,1087.6270325142382,1111.8738348532158,1141.6129330372398,946.5372488359455,1056.560865516915,1066.0465771585955,1138.7252452146822,1262.4056151540174,855.7198594953966,1156.1382983454043,1021.1845657578978,1097.9769309319404,1100.8600779416054,1037.664436573291,1096.5208557035785,851.2528214792767,1063.1868772300302,1062.8019385088269,1057.6756971349253,1239.7896275435417,1175.1019655640187,1148.966620089006
1157.5166647757085,1205.9476032622383,963.3545252157153,965.9162252979622,1035.978252446206,1193.9052918378666,897.1128623556801,796.3683659542565,1042.0696892246233,827.1487247979082,1298.8572475942658,889.2792511492102,1183.4030025150219,907.8568472481052,1103.3786286236225,947.053499885473,1180.425070583174,866.1455816369369,1106.8390267412533,964.6094324432839,1142.4674709559474,1063.8004490820142,929.907552478612,910.6650415846948,890.5055872439782,995.3287495665749,1030.5520269695544,1062.672981006661,1106.1493650852765,1029.0791880177792,932.5142626712699,974.5823145299512,1030.759752077564,1071.9002187252531,1242.0992225812995,1060.9750436667664,1069.940594889905,882.3447684713293,880.3902775052775,1152.7790859141946,987.9206234343054,1103.9772838019858,1057.6076185087536,887.4666448234593,1192.54198083788,1037.1758970782355,989.2059763499097,1009.0786514083956,1074.9711350819473,948.922440002784,971.8476631703928,794.4670500151752,897.6735635595793,1032.6148877300795,1168.8758988109216,1021.306311139939,1162.5172020116831,962.9375494165158,955.6603900915428,989.454093487741,1093.0238412174886,967.3700375592322,1187.149684020348,951.0672617504051,1075.2843454796646,971.893471367648,1029.0212196309055,1124.7419152570565,1064.0648062290686,1098.1836091664538,1153.6958165339827,1253.1668825065244,1121.5825569789417,974.7160008188072,1200.4754083830774,869.5998245959961,966.336383537125,1130.7358465301515,930.4211030526765,1018.9392603306673,1063.1043824701383,891.6059149611691,1127.1980658516509,963.3267660496541,1224.9273892281353,1165.1036850126964,859.1238813477452,972.5121458765387,934.3272563191769,979.4595251441573,979.9814983456266,918.846968586724,979.0895661131834,843.1569425020738,1051.3670127979192,1013.2070043219609,1104.4456041054323,1232.213050514163,1014.0529641130008,1183.982708576581
1134.824561902958,1152.9905735646296,863.8126381971267,1017.2822792022971,884.722255945472,1139.38187070383,1036.0325972989938,804.0468183651416,922.2037623292283,853.1884864803587,1151.9828963451694,804.0452290963764,1089.0264386053464,918.3184123592291,1073.7683525105501,942.3738266083373,1345.3118017259158,914.4699435961552,1125.961841840737,976.9422733467962,1122.0478631134865,990.3824287194376,912.6503819964533,747.7222380251642,912.5114595954029,1016.4601371024854,1006.6718780303115,1110.2474100368092,1077.535374717531,956.8581467700355,939.9534129294808,941.7722076197668,878.0007896298149,847.5771515575362,1188.7494317400397,1012.9680055801346,993.1596821948432,767.5436428643039,1064.2725473372966,1232.6696136788378,945.1126992073118,1014.8865428461417,1025.0421288448028,834.9089436212575,1197.1283600726424,971.2694660174382,932.6882664068726,919.6282755128462,1051.81720987,968.356307305313,953.6139102699068,896.8519171184026,869.3969202313978,1010.1851564975973,1038.9097262757307,1084.2199146595447,1113.189858383136,920.0702381612787,1022.589529508747,1007.8344723167804,1066.8229149002552,884.8431323763403,1137.2069659437263,880.7700167041025,1075.1109288859404,986.2392722386696,935.3606306136111,1033.1431569821912,955.5148124399468,958.7465939252813,1018.017280644676,1086.4021314606778,1047.8616535193808,931.7124441858969,1130.6354021580187,907.0965004945907,861.9043526645112,1039.9041993688265,980.1695266685962,1007.3751860154978,947.9887790856658,907.920266492198,1047.3984002377097,888.1199090893946,1197.2483208249284,1175.5279794248631,914.5358801248925,994.8266719726257,1050.12831498916,970.4358660414606,957.545451942695,874.4452941990592,925.5800209694652,807.7669842164345,1055.7888754853975,1046.5282319355056,1152.4069776711137,1079.5140714618321,1010.5935592843877,1110.5908218763184
1189.1778455387891,1180.7739275677654,799.8619508853573,1040.3596630112745,894.3407928868293,1163.0123601258472,929.6568256521105,832.2608991109742,851.4043176066538,896.124788752432,1187.8182230236202,859.3089223701489,997.7630087147587,910.8857513352423,965.5373384740302,1028.5320533694362,1235.7083325780372,746.4286410989848,1029.6371138969673,909.2373040898818,1099.7469843657486,1129.2353125567822,891.6837335703078,802.4517776157113,863.490928547131,1007.9061216270569,967.8194024106001,1104.0316998422472,1033.3627765619808,905.4098882100392,838.4785876867076,1014.3332866603433,939.9017196680121,1055.5805350079713,1173.7725268654333,1032.4517315115595,950.479049246325,735.2151504973237,929.4937495228252,1251.6973125645718,889.7742276697953,1040.4351017994238,1005.0778445092421,815.0619256037676,1109.9183419592496,1060.4272523151517,913.0717426615046,994.251563693417,1081.9791795302883,886.0975219295574,921.840275232943,824.3803667096591,893.1738990488474,989.0649543794252,1204.828228398765,1093.9102186601501,1060.9022490450564,1009.9874808848158,1064.9095314623944,946.8821913733537,1120.8216404808743,841.4682983964276,1126.7499305110418,1033.7072346383065,1064.9817448864887,1040.6617424020558,960.6296974887869,898.2997626650383,1024.258483873218,965.8135781936586,993.9686303839636,1115.0569455610485,1005.8643190289913,914.8716378471242,1089.5395072101646,873.6214445151247,886.7309454181293,888.3372883771755,943.8100496964521,1076.0219006680345,1082.5022621256455,720.0377058053375,873.4050775848721,931.8228568786851,1064.8976733722673,1123.2903554841882,914.8552783691935,992.8871952366216,976.6137516871175,910.5575662394228,953.6766112244322,917.9321321974771,881.2631830474813,753.0175211988878,956.2995466769171,983.5235642228444,1210.4199035951945,1147.612458514258,962.1712491101827,1062.7164087235026
1131.4302731058565,1114.8247980612225,797.6081005652344,964.7620118444238,903.163399665772,1110.16565935252,876.117138806171,888.2609520631095,887.4725911346626,832.5442557006523,1169.7012912760158,820.8752347513399,1017.3486579888298,902.3314351560939,1095.9061355164054,970.5580805281209,1200.1872667609734,943.24404545466,1006.3807785972161,949.2940887607251,1062.559808825565,966.6335718743313,904.4317118444588,839.2226440074137,847.2361451954105,996.915038291487,892.9277006164311,1092.327610731008,1049.795725978623,925.9007527006256,912.6559215825216,1004.937931885509,923.8342953699631,955.2936981466715,1095.6126392298781,1006.9148040429741,868.5522443755241,798.8534787252922,840.7306307899037,1219.8657689225276,911.8722542855189,1123.5924061077965,1141.3555024038812,842.8055246381775,1144.1116263787446,967.1230639826009,878.4832617132183,999.0916337483276,1012.8329053753339,916.7501505131485,841.146712455313,841.8083337457576,778.5821902850932,992.3847254425484,1093.0489544926418,925.6580702388994,1048.0882490160184,938.4317997160007,1064.8149924587317,929.2044794282975,985.6532182754947,922.2697098451706,1040.440310468707,895.8090353813866,1023.7920970955536,1028.3997869897726,860.0177274754476,1017.3159806239124,977.0027967434285,1035.455459240433,958.4492101046528,1108.9050556492462,925.0329664715999,918.6355546122871,1079.265829219387,871.1019022622853,813.1338115209961,1026.0892894216856,938.599719425515,1071.8841730985919,992.8525330989056,764.8882346925419,1032.3974996182208,820.2013074291791,913.3934505989021,1086.0865063624615,828.4901861945518,994.8679651325509,919.5717563097237,903.5651220499224,907.3520287514273,886.440874904663,892.3392978056985,845.7800312751637,1107.6205651728278,1032.6685339062142,964.8343457102904,1181.3265757289482,926.4322303236684,1093.6567162852893
1153.2568008139554,1078.2987439735646,840.7046343999621,980.3016847305132,928.7378273538958,1101.6044875401471,879.6019635853394,704.9702219338624,751.8495025395144,789.82694510812,1086.9561552876833,814.2939902060231,1103.1379756874067,841.5245975380975,890.7982453170553,887.1692525832566,1178.2912029913678,858.7327753205192,1081.7418785398525,1012.4033919270101,1140.9807203691764,962.4692114555636,922.3259688736672,826.7771830724248,877.400225666136,1011.5984090049817,913.3289993967137,1099.6222461446873,973.9674206082356,928.9775150672266,927.5657916739646,909.5640084564754,894.9122509928394,981.5958237712441,1147.0177707835321,967.4632056146144,1013.8403727345542,991.6441335310761,893.164253315301,1056.025167492088,968.9506022463709,1021.9289356139886,1082.4161446633268,767.8361188604802,1021.3471367649754,974.2857088860109,940.4980556016817,864.7227516759467,1104.1339232630455,1021.0781850182009,931.6883685427948,958.353659304964,968.0868618869509,919.3920679562834,1116.0896627187312,994.0513894683119,1087.644875739618,841.2329569038363,1023.0235997675015,1010.3088495831603,1086.5242654699132,844.7134650683773,1211.032668662543,987.6936424976439,1152.597256912474,980.6021184594766,993.6128806402758,1038.5850774653468,1066.5071110111794,1019.1676833280063,1069.3702438039859,1105.8888048257204,1086.3333289066106,1000.9225692186988,1072.2061515636965,945.1676135368009,901.1755533826246,1140.7516930405425,863.372215798023,1016.2526806313432,1009.1673902706996,772.5136147301083,1027.4181352362802,892.8040283492475,1125.375484657787,1181.6877148452375,813.275637978891,1025.9757346774,933.9594983213017,949.5065372659167,962.736436864651,928.0320079516962,858.2945812211675,835.0207859692066,1088.9114558905273,919.9207780054513,1054.6036004475588,1131.2478100998815,979.7190830519318,1022.4269591016223
1176.0954013822159,1142.2992348552193,830.4332488747002,1038.219495320084,890.3319376921097,1188.393380012595,899.9694449073893,827.4988236287807,855.0784015718625,800.5536467507321,1142.3530150994932,802.35031977315,1114.9892971865224,834.7081991302966,1027.6880330827794,1019.1028295670008,1318.1279524000063,910.4196516626405,1020.4216591660952,964.3322353756083,1142.1020124950373,1035.048898046767,958.9095534879771,808.2796817046099,810.9473661549737,1085.7925890190434,1015.3604800665559,1154.32167408305,1037.4189937187414,957.8489213235615,1065.0399572396645,1050.967782382533,899.8650376606415,884.3216384358492,1240.5071510792118,1011.8943324181333,1003.7066468323861,901.3806150151908,962.9321840558988,1241.092495934255,929.9721776213735,1169.8819875059744,1123.3336802204947,826.1211669718166,1048.3546598991777,992.0794570639677,931.3465124112167,981.7007381522848,1029.5354043453885,1056.9754909167477,887.5187716592498,831.0753921144084,859.7477809887315,929.550775138179,1143.003147593734,1129.2748845129863,1128.7252210274323,964.5688719412681,914.539530256742,950.2874701010172,995.0540814796103,886.8977944871648,1191.7533399314957,988.1795398005472,1150.641317404128,1018.1209472460483,900.0189228624654,1068.5760753782915,1045.3863551542006,1010.4266575467254,1006.1911872008354,1059.7883308107707,1031.8628766451834,899.24019886549,989.4363121726742,986.9164284594606,864.3950903381549,996.1681275227654,969.0895692554849,1129.5562741208225,990.3868075373209,875.9737991488871,1001.1156313149526,936.0971277101645,1184.6772555743814,1160.6559706157395,869.1605967033138,979.7964250528895,976.7175353674963,962.8788234928611,1039.0421045707394,958.2276529111184,942.1068260151868,936.7437668061838,1105.297283498556,1068.9649719359052,1164.3953417465673,1198.689638623774,1008.4465217900608,1034.5450913757168
1297.3293441742542,1027.3941185523036,992.5699819126633,1026.1961391141429,970.5073816596512,1227.9421463968088,982.011317789949,865.9768537119496,1005.5699508999363,957.3486154678951,1161.5451608781761,923.8868744199904,1091.2864590300696,1006.0833797649584,1147.9117741039643,1082.0104947538368,1272.1215169553777,1002.6983374952762,1172.8211150309014,997.6795884954319,1220.47697874623,1092.9640362222895,981.1761504251957,928.1347908543551,945.0798577998589,1119.9073999873453,1159.597358732706,1184.1300098364009,1238.7531013295388,1061.5686454816241,1122.0153886830738,1193.3544030153105,1016.8123688054881,1036.0021798510722,1247.2221336201558,1206.5242748805028,1099.3753947612752,1025.6106031444901,1005.2639563024479,1364.353822828259,1069.530141960477,1046.9157862328345,1201.532286173706,919.2730433636066,1219.9669536704337,1110.6616506394857,1045.5520692380262,1067.4445273634649,1147.8913583252859,1142.2082940129587,1004.2693201930452,1030.5442695447045,1022.7956255200082,1134.5686678551247,1194.9828574380597,1184.3469868412867,1216.710456263185,1063.4862789001634,1171.226903397506,1029.687481189424,1157.143448560812,941.0228153491806,1268.8765156922095,1009.0845782408023,1129.516669861509,1085.6162454061498,1115.0494223888702,1156.7182145274305,1129.3615202227859,1081.5106499275619,1143.4946036355566,1248.066326324922,1101.6813922130516,1018.9281574032086,1122.4831888517278,950.7115891293965,997.0884533132884,1063.788309999691,1058.2084440914207,1156.199805332193,1122.2984015701095,945.8531733366635,1146.1485648073003,1120.4419912107612,1234.6501013334923,1268.089035457345,1074.6202306754992,1135.2575252354347,989.9423665359835,1062.9308510204544,1018.4461370557176,947.6366833405126,1149.9508209198516,1017.7169346547686,1163.9897441483865,1099.6546817704493,1195.4662645857952,1226.7042872667944,1117.6881684502443,1127.2155972287521
