timestamp,mc_mean,mc_95_percentile,actual_demand_2026
2026-01-20 00:00:00,1010.9065097328333,1175.5615549941524,1140.595
2026-01-20 01:00:00,1001.9810347406825,1190.1584649969654,1156.6375
2026-01-20 02:00:00,1013.6940106587913,1217.0282051508086,1175.9925
2026-01-20 03:00:00,1044.587689247669,1206.8214150576866,1163.0900000000001
2026-01-20 04:00:00,1129.457938493119,1352.1226405237276,1260.0425
2026-01-20 05:00:00,1240.231139749652,1418.8872711421602,1353.335
2026-01-20 06:00:00,1325.6337706939976,1511.4617816056643,1415.69
2026-01-20 07:00:00,1356.7382133676285,1553.5759825292469,1505.75
2026-01-20 08:00:00,1361.6296816832466,1552.7611428328803,1461.395
2026-01-20 09:00:00,1361.4403882383467,1591.495875004677,1491.1725
2026-01-20 10:00:00,1347.5304106294914,1560.2816982450095,1562.745
2026-01-20 11:00:00,1359.1525044456823,1547.30923734122,1514.6950000000002
2026-01-20 12:00:00,1352.0136890981316,1545.4859494718714,1452.165
2026-01-20 13:00:00,1361.9486328072019,1519.9003065997274,1445.475
2026-01-20 14:00:00,1375.6573981286283,1593.4621472022163,1426.0025
2026-01-20 15:00:00,1390.1464841083525,1600.3993334679924,1399.2875
2026-01-20 16:00:00,1390.252068170662,1616.5837725859024,1329.915
2026-01-20 17:00:00,1346.991098998874,1559.4439319062324,1383.53
2026-01-20 18:00:00,1306.0897996641643,1525.3210238712581,1373.9175
2026-01-20 19:00:00,1265.6982529047275,1493.9591512653299,1337.135
2026-01-20 20:00:00,1193.4856264638559,1394.2858920952187,1273.8425
2026-01-20 21:00:00,1115.6008129623392,1307.0746008444523,1195.97
2026-01-20 22:00:00,1071.7410084604123,1277.1903445145804,1174.965
2026-01-20 23:00:00,1042.6599744175674,1249.4588141165243,1163.395
2026-01-21 00:00:00,1027.1319942181713,1233.2022090052658,1157.5225
2026-01-21 01:00:00,1016.9728889696786,1206.7619142647316,1168.265
2026-01-21 02:00:00,1014.4496010695331,1181.6942174657831,1174.6200000000001
2026-01-21 03:00:00,1042.7984777460804,1213.79513439474,1188.41
2026-01-21 04:00:00,1135.5000227587038,1317.0325244508483,1265.455
2026-01-21 05:00:00,1230.2155493150715,1412.0694720897002,1296.945
2026-01-21 06:00:00,1305.837946861856,1535.5228354462522,1324.0175
2026-01-21 07:00:00,1335.3240001976699,1522.9693219038393,1339.585
2026-01-21 08:00:00,1334.427720921322,1511.8486376052115,1369.47
2026-01-21 09:00:00,1324.6458707729594,1499.5505663899032,1430.315
2026-01-21 10:00:00,1299.0401888152292,1479.645922654013,1444.615
2026-01-21 11:00:00,1309.8340120174971,1474.8195135364506,1472.28
2026-01-21 12:00:00,1282.0714683602962,1458.1516392903877,1475.775
2026-01-21 13:00:00,1291.4917241761786,1453.8950699559396,1452.8374999999999
2026-01-21 14:00:00,1302.1998755244072,1444.1588868038584,1392.04
2026-01-21 15:00:00,1327.3324538393397,1485.8924117089593,1403.9225000000001
2026-01-21 16:00:00,1314.569417394195,1471.8350555155068,1408.0925
2026-01-21 17:00:00,1275.4086588358932,1429.412032301357,1405.7350000000001
2026-01-21 18:00:00,1224.6837199364531,1398.167012923005,1360.9650000000001
2026-01-21 19:00:00,1181.8579292808179,1321.007791502167,1313.6875
2026-01-21 20:00:00,1115.6259067670048,1300.1677942233323,1235.7424999999998
2026-01-21 21:00:00,1034.5190280271295,1187.0400028259376,1164.0149999999999
2026-01-21 22:00:00,992.8797139733452,1135.0302517380544,1139.635
2026-01-21 23:00:00,947.5772610415169,1078.5737366913784,1123.2375
2026-01-22 00:00:00,944.8076670749272,1081.9639357663957,1168.0425
2026-01-22 01:00:00,930.5417006328112,1072.4621088692977,1191.9375
2026-01-22 02:00:00,939.6148051628304,1092.7631576883437,1198.8125
2026-01-22 03:00:00,964.6841010697806,1132.0159146904043,1127.08
2026-01-22 04:00:00,1065.3658485759465,1191.5337370915963,1213.8525
2026-01-22 05:00:00,1177.979995038862,1334.0731773692291,1338.2275
2026-01-22 06:00:00,1260.0595994094622,1423.0934665766324,1325.0375
2026-01-22 07:00:00,1308.8986730669646,1438.0994464776486,1372.4275
2026-01-22 08:00:00,1310.6812657313644,1479.6908696441883,1445.06
2026-01-22 09:00:00,1309.2355428125882,1467.0408009262237,1494.4975
2026-01-22 10:00:00,1294.5891734703632,1451.6776554127405,1485.3899999999999
2026-01-22 11:00:00,1298.8390030154071,1460.4482191883437,1499.93
2026-01-22 12:00:00,1296.797890594088,1475.7540774752333,1481.755
2026-01-22 13:00:00,1310.3573356416578,1473.0898689364494,1488.0175
2026-01-22 14:00:00,1331.1444044033474,1487.1469751663367,1464.3899999999999
2026-01-22 15:00:00,1353.0657839280257,1516.0644026612533,1471.445
2026-01-22 16:00:00,1351.180947006686,1487.1825023960532,1472.6875
2026-01-22 17:00:00,1319.8196348500749,1513.2230295303848,1445.7
2026-01-22 18:00:00,1280.5123008896167,1444.8132953547097,1398.68
2026-01-22 19:00:00,1247.2113789932778,1422.7739259315936,1338.555
2026-01-22 20:00:00,1183.1502063372643,1381.5119979350745,1222.685
2026-01-22 21:00:00,1108.799683752725,1288.6536325675067,1171.0124999999998
2026-01-22 22:00:00,1067.3208670787876,1256.0991552312755,1210.435
2026-01-22 23:00:00,1030.1210344761234,1207.5184341750723,1167.955
2026-01-23 00:00:00,1028.726071541464,1206.1632496598863,1171.0725
2026-01-23 01:00:00,1009.7430985059374,1214.7899558025563,1166.6175
2026-01-23 02:00:00,1033.6667050357198,1230.6929216222343,1165.2175
2026-01-23 03:00:00,1055.946643013661,1226.5611754442575,1125.6399999999999
2026-01-23 04:00:00,1141.188989617676,1310.7024525123309,1214.355
2026-01-23 05:00:00,1250.4236853843013,1462.5987441561288,1343.2
2026-01-23 06:00:00,1337.3294983990575,1556.698162196895,1412.3775
2026-01-23 07:00:00,1365.2246095507217,1561.117978366537,1362.295
2026-01-23 08:00:00,1371.6027413577278,1579.4441038945874,1408.4625
2026-01-23 09:00:00,1368.880593817104,1563.769900640278,1485.1
2026-01-23 10:00:00,1358.9995085440264,1579.858853104458,1483.13
2026-01-23 11:00:00,1369.178389126125,1571.49492137096,1492.32
2026-01-23 12:00:00,1365.7582417725728,1566.5284212564627,1470.3
2026-01-23 13:00:00,1365.9475917375319,1577.7622785984004,1448.42
2026-01-23 14:00:00,1391.5901153705295,1605.0617153273372,1445.5925
2026-01-23 15:00:00,1404.2286606530658,1614.111031268253,1465.18
2026-01-23 16:00:00,1385.966596233805,1604.1192276698587,1416.665
2026-01-23 17:00:00,1364.9127201778942,1582.4960197810549,1375.8475
2026-01-23 18:00:00,1322.3302512423134,1549.5508947813566,1384.4524999999999
2026-01-23 19:00:00,1272.7106238545632,1457.8479525158405,1348.4225000000001
2026-01-23 20:00:00,1210.3221087445856,1386.3248573989931,1300.3600000000001
2026-01-23 21:00:00,1143.9377308828716,1325.631706289085,1219.1374999999998
2026-01-23 22:00:00,1093.0497882885743,1299.8663893586518,1226.915
2026-01-23 23:00:00,1085.6689553974547,1286.6409033493987,1164.1275
2026-01-24 00:00:00,995.4977062349623,1256.0130482169493,1151.185
2026-01-24 01:00:00,987.071946919309,1251.8207925727845,1142.3325
2026-01-24 02:00:00,994.6386374897461,1241.753614298297,1146.03
2026-01-24 03:00:00,1025.6219365337597,1248.1487011559634,1160.225
2026-01-24 04:00:00,1124.3575469397533,1348.9641911240967,1158.14
2026-01-24 05:00:00,1226.5455669297755,1447.2942344020264,1203.7649999999999
2026-01-24 06:00:00,1312.1847164534859,1554.9491415964196,1246.0275000000001
2026-01-24 07:00:00,1355.4678979904616,1617.2126584820023,1285.58
2026-01-24 08:00:00,1361.8889755968203,1631.571404033728,1352.6075
2026-01-24 09:00:00,1347.086060757885,1592.1669522205932,1380.17
2026-01-24 10:00:00,1339.399766770002,1606.8965228495722,1333.5325
2026-01-24 11:00:00,1353.5541320317584,1595.177184206186,1327.3625
2026-01-24 12:00:00,1338.6883442989208,1590.169396781187,1344.1975
2026-01-24 13:00:00,1346.8786271196402,1588.3805442225384,1341.9425
2026-01-24 14:00:00,1360.5286547450282,1604.0217671510022,1386.9450000000002
2026-01-24 15:00:00,1383.8478921929857,1631.0268801732755,1426.5425
2026-01-24 16:00:00,1378.3381897379588,1646.3997362600524,1449.0675
2026-01-24 17:00:00,1339.703981570093,1558.1458614482237,1433.315
2026-01-24 18:00:00,1309.6583653389082,1580.6049121930282,1370.27
2026-01-24 19:00:00,1261.227646107624,1572.6096395039108,1339.7925
2026-01-24 20:00:00,1211.4085907647777,1457.5677296996369,1285.415
2026-01-24 21:00:00,1128.4620238969437,1393.825228044409,1279.0774999999999
2026-01-24 22:00:00,1084.764476480824,1325.4601217583208,1273.9924999999998
2026-01-24 23:00:00,1059.8335914632817,1319.9659474289874,1233.935
2026-01-25 00:00:00,1047.3655526665257,1308.132548302051,1151.0125
2026-01-25 01:00:00,1046.0151577150482,1307.7640751833746,1167.9675
